trade_id,account_num,activity,CUSIP,quantity,price,timestamp
4765,936729441,sell,R3Z3WH0U3,4621,150.79,2024-09-25 14:06:36
4766,286881366,sell,8H7NWE8P0,7641,352.72,2024-09-25 14:06:36
4767,924145854,buy,YLL325C51,7406,480.32,2024-09-25 14:06:36
4768,834848215,sell,J6N0D88Z6,3635,411.32,2024-09-25 14:06:36
4769,611122502,sell,PSRQ6ZST0,1626,180.53,2024-09-25 14:06:36
4770,893484617,buy,2Z0XR3D67,1244,449.84,2024-09-25 14:06:36
4771,754217763,buy,6ZZLF5D69,235,441.30,2024-09-25 14:06:36
4772,904041500,sell,5AGJ1D006,1623,228.43,2024-09-25 14:06:36
4773,161877505,sell,VY60RSAK1,2162,320.94,2024-09-25 14:06:36
4774,250421815,buy,9UCJUX9K3,6132,419.51,2024-09-25 14:06:36
4775,822528154,buy,2KHWBMPH2,4150,292.96,2024-09-25 14:06:36
4776,717281039,buy,9P8RND8O6,9558,237.89,2024-09-25 14:06:36
4777,353775899,buy,ERID35MS0,5684,191.80,2024-09-25 14:06:36
4778,915469912,sell,DGLV8WUN9,1402,83.83,2024-09-25 14:06:36
4779,871920696,sell,1RUQGQ576,6496,319.60,2024-09-25 14:06:36
4780,683051962,buy,NTXSF1841,3917,75.98,2024-09-25 14:06:36
4781,176365848,buy,NUPRLI8K9,8081,165.23,2024-09-25 14:06:36
4782,498828697,buy,547OBTE16,5654,160.43,2024-09-25 14:06:36
4783,617428301,buy,75QK9NFT2,1192,309.03,2024-09-25 14:06:36
4784,703956661,buy,8PBMA4TM9,5704,14.70,2024-09-25 14:06:36
4785,533586038,sell,KOLEMVZX1,1626,458.71,2024-09-25 14:06:36
4786,249124223,sell,3ZZSPIFR0,9721,252.43,2024-09-25 14:06:36
4787,276624086,sell,PO3EO9BY7,451,169.82,2024-09-25 14:06:36
4788,814952256,sell,CARW2MR31,7801,431.34,2024-09-25 14:06:36
4789,260179697,sell,P5M0Q8SL7,1899,29.06,2024-09-25 14:06:36
4790,468013915,buy,W5UHUAVR6,2613,170.46,2024-09-25 14:06:36
4791,714725977,sell,HRUUO1KT1,6544,174.37,2024-09-25 14:06:36
4792,462630597,buy,RTN7MVBB0,6509,427.98,2024-09-25 14:06:36
4793,275144377,sell,6ALVQKO37,8730,168.53,2024-09-25 14:06:36
4794,937405245,sell,ZWU8GJ954,1502,145.01,2024-09-25 14:06:36
4795,853023820,sell,D54ATHSM3,4432,166.01,2024-09-25 14:06:36
4796,133478692,buy,CANKTSJA2,9687,164.46,2024-09-25 14:06:36
4797,710922659,sell,7QVHVJ471,6673,48.12,2024-09-25 14:06:36
4798,595651212,buy,QB33XWNG3,5319,28.65,2024-09-25 14:06:36
4799,198273370,sell,UQFW3F3Q8,4251,404.88,2024-09-25 14:06:36
4800,267882086,buy,QQMEGO556,724,221.19,2024-09-25 14:06:36
4801,116527771,buy,69QUNS0Z8,1245,225.16,2024-09-25 14:06:36
4802,163356385,buy,LYJU9C754,9121,186.32,2024-09-25 14:06:36
4803,690726272,sell,DAOIOIXA6,2107,352.49,2024-09-25 14:06:36
4804,159031013,sell,03E8G4IG3,5226,497.12,2024-09-25 14:06:36
4805,991334755,buy,SWKVYPZ59,8643,297.41,2024-09-25 14:06:36
4806,139782344,sell,20IC7FE32,9315,194.39,2024-09-25 14:06:36
4807,203756550,buy,U9QLQDIL3,4150,465.30,2024-09-25 14:06:36
4808,395085879,sell,9L69CI1U1,9934,75.79,2024-09-25 14:06:36
4809,608292006,sell,GN1QAIWH3,2958,31.57,2024-09-25 14:06:36
4810,268577982,buy,9K1PCN065,8126,219.82,2024-09-25 14:06:36
4811,665206407,sell,QP6QZ5DX9,792,43.59,2024-09-25 14:06:36
4812,822337693,buy,31UC24AY1,5823,60.28,2024-09-25 14:06:36
4813,739531064,buy,G29LK1X20,9425,10.87,2024-09-25 14:06:36
4814,435616909,sell,62HMTJYH8,2164,432.76,2024-09-25 14:06:36
4815,479633057,sell,AEGDW44Q0,7612,262.45,2024-09-25 14:06:36
4816,846290938,sell,V151SG085,5858,103.13,2024-09-25 14:06:36
4817,975510739,buy,VIQRK4DW6,3434,319.50,2024-09-25 14:06:36
4818,577065077,sell,9SEZDZOE1,882,45.44,2024-09-25 14:06:36
4819,719821594,buy,12KCMSL74,9001,474.23,2024-09-25 14:06:36
4820,711863404,sell,7YJEGR1Q5,2308,263.04,2024-09-25 14:06:36
4821,678945283,sell,LE1HNOIM5,9829,168.45,2024-09-25 14:06:36
4822,947435872,buy,GN951YF77,5540,112.28,2024-09-25 14:06:36
4823,154823922,buy,LLFNIHH19,3845,336.73,2024-09-25 14:06:36
4824,622493286,sell,GGY4DNWG9,4037,50.37,2024-09-25 14:06:36
4825,928654714,sell,KSPU71Y65,3335,97.78,2024-09-25 14:06:36
4826,614454119,buy,EC6F1NZ01,5834,17.23,2024-09-25 14:06:36
4827,593516508,buy,S8PZD7349,2529,236.91,2024-09-25 14:06:36
4828,273100644,buy,YGB48L6N8,4545,107.14,2024-09-25 14:06:36
4829,965769910,buy,6NFWO2HL4,6907,366.40,2024-09-25 14:06:36
4830,197886528,buy,Y186R7C03,4514,351.89,2024-09-25 14:06:36
4831,199017298,buy,KCUNKYDV1,9183,287.48,2024-09-25 14:06:36
4832,407633399,buy,O5PN34XP4,8417,460.97,2024-09-25 14:06:36
4833,353704885,sell,DHC35HH26,9490,126.25,2024-09-25 14:06:36
4834,363839120,sell,AWGP2SCD3,3368,426.28,2024-09-25 14:06:36
4835,731558180,sell,VBSXUQ4A4,3861,275.41,2024-09-25 14:06:36
4836,549669841,sell,4DYUWPJF2,8848,365.69,2024-09-25 14:06:36
4837,788134727,sell,VEQISZNG2,7361,182.16,2024-09-25 14:06:36
4838,171803957,buy,3RL74UQX0,3530,347.70,2024-09-25 14:06:36
4839,327476939,buy,THEK4B542,2182,89.06,2024-09-25 14:06:36
4840,138733540,buy,5LDY58GH5,4450,286.74,2024-09-25 14:06:36
4841,610632233,buy,CJ6ZUBOF7,6580,437.68,2024-09-25 14:06:36
4842,922639242,sell,24VWPG1V5,188,488.41,2024-09-25 14:06:36
4843,333993538,sell,5P4CWQEL7,6494,244.32,2024-09-25 14:06:36
4844,922417180,sell,5BPGE7IZ3,8456,108.26,2024-09-25 14:06:36
4845,962083058,sell,3FCWT4RM5,5380,479.86,2024-09-25 14:06:36
4846,149840149,sell,W9OWDVQ18,9582,244.03,2024-09-25 14:06:36
4847,373049574,buy,IAHH2QTN4,9283,129.74,2024-09-25 14:06:36
4848,315035900,buy,4PFGQ9T51,6511,109.65,2024-09-25 14:06:36
4849,821333904,buy,OF3MBJXY7,8590,346.23,2024-09-25 14:06:36
4850,362951565,sell,F935KTLD5,5725,416.70,2024-09-25 14:06:36
4851,698080626,buy,MDKPNZW46,9644,127.59,2024-09-25 14:06:36
4852,531265810,buy,XQD6495O0,5519,367.11,2024-09-25 14:06:36
4853,969364899,sell,DTXMRLD83,6125,452.33,2024-09-25 14:06:36
4854,664143504,buy,6W5LPNFQ3,609,424.33,2024-09-25 14:06:36
4855,656396850,sell,N3KLB7IW5,6385,18.42,2024-09-25 14:06:36
4856,428510018,sell,NMVD537X5,1082,119.24,2024-09-25 14:06:36
4857,725459041,buy,P0VKFWTQ1,114,258.64,2024-09-25 14:06:36
4858,819196954,sell,8CSQ83EU4,7656,136.88,2024-09-25 14:06:36
4859,432182333,sell,IG8IBPKX8,900,268.19,2024-09-25 14:06:36
4860,799580019,buy,HOPQ3FAE9,8067,89.94,2024-09-25 14:06:36
4861,769959926,sell,3Q3EG7OO7,1405,173.60,2024-09-25 14:06:36
4862,412214046,buy,BF9BN8GG8,3543,185.15,2024-09-25 14:06:36
4863,808298562,sell,B2K9L0307,100,123.43,2024-09-25 14:06:36
4864,529305405,sell,YBQAWTJO9,6588,440.10,2024-09-25 14:06:36
4865,683956988,sell,9WYIYMQJ1,5328,264.90,2024-09-25 14:06:36
4866,832429251,buy,CDL91UVR7,7623,295.71,2024-09-25 14:06:36
4867,946626448,sell,DGWSLX1S8,4320,309.56,2024-09-25 14:06:36
4868,616864640,sell,ZBXI93DP9,2477,141.88,2024-09-25 14:06:36
4869,767490989,sell,QHRKYZBQ9,262,110.41,2024-09-25 14:06:36
4870,737188881,sell,V239CD8L5,1009,197.27,2024-09-25 14:06:36
4871,897741149,sell,T1N2MWSB0,5914,112.73,2024-09-25 14:06:36
4872,530879593,sell,KK2ZE2XI1,4926,411.70,2024-09-25 14:06:36
4873,764433247,buy,68LIX5UK1,4888,319.70,2024-09-25 14:06:36
4874,723700033,buy,OMVGDV8R8,5036,437.15,2024-09-25 14:06:36
4875,220451305,buy,X3UAPD4J3,7848,221.93,2024-09-25 14:06:36
4876,415960494,buy,CCRUCYNN4,5570,168.42,2024-09-25 14:06:36
4877,335574274,buy,VRAXM8WR9,6273,357.83,2024-09-25 14:06:36
4878,279775703,sell,BL8UNZQE8,304,345.86,2024-09-25 14:06:36
4879,437726051,buy,QUCRZRDO1,3607,200.68,2024-09-25 14:06:36
4880,394694950,sell,T6AB56C00,8899,317.76,2024-09-25 14:06:36
4881,870179831,buy,MCVQ1QH03,1252,324.30,2024-09-25 14:06:36
4882,754435461,sell,15XIOC6O3,2751,151.95,2024-09-25 14:06:36
4883,881630274,buy,MF0QARFZ3,4725,386.37,2024-09-25 14:06:36
4884,147127678,buy,D4Y6551S0,5872,37.08,2024-09-25 14:06:36
4885,934795971,buy,G1Z4KCBO3,3680,305.24,2024-09-25 14:06:36
4886,688330626,buy,ES7Y6J7V1,5245,42.32,2024-09-25 14:06:36
4887,872697953,sell,Q8R4Z7S47,4676,360.95,2024-09-25 14:06:36
4888,846510548,buy,NU6IJPJP4,457,426.24,2024-09-25 14:06:36
4889,674754160,sell,78MUH6WP5,2400,310.53,2024-09-25 14:06:36
4890,891141447,sell,EGRKYPXU3,1132,333.09,2024-09-25 14:06:36
4891,446413254,sell,VYE1CSA42,4034,45.22,2024-09-25 14:06:36
4892,897848447,buy,5U2XXIUG2,1386,57.94,2024-09-25 14:06:36
4893,848061924,buy,BMS1CPYU7,5199,36.72,2024-09-25 14:06:36
4894,618427180,sell,51DM5D6Q5,5594,235.28,2024-09-25 14:06:36
4895,316531405,sell,RLS98L093,9367,276.60,2024-09-25 14:06:36
4896,868024635,buy,2C2V5EBG0,2388,449.17,2024-09-25 14:06:36
4897,888743703,buy,M67IGVYC9,1666,491.33,2024-09-25 14:06:36
4898,850342804,sell,53EDZ3PF2,4028,27.81,2024-09-25 14:06:36
4899,850708227,buy,979GNW403,3262,136.87,2024-09-25 14:06:36
4900,916517626,buy,02WGJ1BU6,5950,263.24,2024-09-25 14:06:36
4901,989232475,sell,TNINCP1V3,6326,228.63,2024-09-25 14:06:36
4902,752267223,sell,OKU0AR6T8,120,454.67,2024-09-25 14:06:36
4903,241371078,buy,JEKUEW890,5335,394.17,2024-09-25 14:06:36
4904,674158715,buy,DBBUQ37W3,766,370.93,2024-09-25 14:06:36
4905,835581544,buy,JLQMYPZV0,2690,29.53,2024-09-25 14:06:36
4906,938237566,buy,FPDJPA310,8816,177.71,2024-09-25 14:06:36
4907,515654940,sell,97KRSDZK5,1419,71.23,2024-09-25 14:06:36
4908,162272889,buy,X2IC08JX6,7694,149.34,2024-09-25 14:06:36
4909,732691603,buy,A82VFLC72,2558,414.94,2024-09-25 14:06:36
4910,517754014,buy,KNUXSGG84,2285,99.28,2024-09-25 14:06:36
4911,347302697,sell,QSBTVU2Y0,1865,173.88,2024-09-25 14:06:36
4912,612337249,buy,KWWL6CXP4,7170,116.42,2024-09-25 14:06:36
4913,536407094,sell,BHLZ26S71,7389,417.28,2024-09-25 14:06:36
4914,885153153,sell,NYRM54159,8227,246.97,2024-09-25 14:06:36
4915,629535551,buy,EM8D3N0P3,5991,116.90,2024-09-25 14:06:36
4916,661209565,buy,1R30WMRL9,6028,143.92,2024-09-25 14:06:36
4917,252252791,sell,KGFJPNGN2,3598,60.87,2024-09-25 14:06:36
4918,839346547,sell,YMJXL5PV4,6257,476.61,2024-09-25 14:06:36
4919,979648499,sell,UXH0HBV84,2986,482.79,2024-09-25 14:06:36
4920,445516694,sell,5B280HY40,508,138.94,2024-09-25 14:06:36
4921,194108119,buy,JUH3GHNU5,8361,297.23,2024-09-25 14:06:36
4922,249349620,sell,GVVI1J9D3,1735,442.64,2024-09-25 14:06:36
4923,538407120,buy,YL24XFQI1,3727,217.92,2024-09-25 14:06:36
4924,750613918,buy,UOOZNRC47,2988,497.31,2024-09-25 14:06:36
4925,301799905,buy,DAOEWS3Q2,4951,40.48,2024-09-25 14:06:36
4926,465927194,sell,AP0238K65,5329,446.62,2024-09-25 14:06:36
4927,709530010,buy,8GM9IT663,2806,462.46,2024-09-25 14:06:36
4928,120614545,sell,4GOIHFBO1,7516,293.23,2024-09-25 14:06:36
4929,367486384,sell,KZQ58UTR8,6660,175.49,2024-09-25 14:06:36
4930,861750723,buy,5V601ZLE0,2544,298.74,2024-09-25 14:06:36
4931,340616816,sell,HALHA4G20,3516,92.85,2024-09-25 14:06:36
4932,206101068,buy,UT31ZZO99,9091,463.34,2024-09-25 14:06:36
4933,763355396,buy,01Y6J6QJ6,5669,288.53,2024-09-25 14:06:36
4934,285397636,buy,NP3QMCZL6,794,401.36,2024-09-25 14:06:36
4935,522719665,sell,R308UGLQ0,1954,215.33,2024-09-25 14:06:36
4936,923848553,sell,Z4227OD70,5905,416.14,2024-09-25 14:06:36
4937,185832340,buy,ZP1BDT9U0,1966,131.22,2024-09-25 14:06:36
4938,149061305,sell,7TKMZMWH2,2091,16.20,2024-09-25 14:06:36
4939,556527410,buy,QLL9ZFGF3,6305,425.74,2024-09-25 14:06:36
4940,552310811,sell,KJXVNR074,1964,489.73,2024-09-25 14:06:36
4941,266204981,sell,72CR1L4Z9,5905,255.79,2024-09-25 14:06:36
4942,500002260,buy,9WXYWFZZ8,2088,136.89,2024-09-25 14:06:36
4943,255073550,buy,GE7ZZAEF1,1187,16.04,2024-09-25 14:06:36
4944,729190464,buy,1XQ7GFYW7,2449,329.03,2024-09-25 14:06:36
4945,314250681,sell,6ZVCONV80,5412,444.32,2024-09-25 14:06:36
4946,946843538,sell,E18GYVAU8,1395,72.02,2024-09-25 14:06:36
4947,204997443,sell,VA2W2QNA6,3304,423.91,2024-09-25 14:06:36
4948,631672460,sell,YPMNZ3C98,8048,137.44,2024-09-25 14:06:36
4949,558199729,sell,BWEGAPKH3,8268,310.72,2024-09-25 14:06:36
4950,787439982,sell,NP3W4CR81,5817,136.41,2024-09-25 14:06:36
4951,990292434,sell,NM08HEG13,1492,104.47,2024-09-25 14:06:36
4952,210274618,sell,AXU2LLBN9,8326,218.39,2024-09-25 14:06:36
4953,464323600,buy,1Q5R9TOK6,7300,113.32,2024-09-25 14:06:36
4954,250204508,sell,18CREW7T5,2299,37.90,2024-09-25 14:06:36
4955,982093659,sell,LYRQJ0AK2,8930,401.54,2024-09-25 14:06:36
4956,454279687,sell,MF6DUDAJ6,9845,472.28,2024-09-25 14:06:36
4957,215156383,sell,M6CIYDP25,4681,325.42,2024-09-25 14:06:36
4958,807960417,sell,FYTA8ZRB9,439,405.53,2024-09-25 14:06:36
4959,243012549,buy,CWNMJ6R93,2622,360.11,2024-09-25 14:06:36
4960,886578161,sell,J8JR5FHH1,1822,462.74,2024-09-25 14:06:36
4961,833239243,sell,K36HC39V3,767,366.62,2024-09-25 14:06:36
4962,159947513,buy,ORRBKR9U6,4662,277.46,2024-09-25 14:06:36
4963,571940393,sell,SN9UDVKS0,3373,459.27,2024-09-25 14:06:36
4964,157029058,buy,79N87ZR17,3894,306.32,2024-09-25 14:06:36
4965,568193696,buy,YAK8J8DT8,1691,319.87,2024-09-25 14:06:36
4966,302830034,sell,FPICF96V5,8325,14.93,2024-09-25 14:06:36
4967,219596263,sell,GH0GZ9CE1,986,277.77,2024-09-25 14:06:36
4968,487284418,buy,8YZWXKIL5,6348,72.79,2024-09-25 14:06:36
4969,415864073,sell,ESO1AF226,9257,325.81,2024-09-25 14:06:36
4970,466826294,buy,6R911AZR4,2584,398.04,2024-09-25 14:06:36
4971,311373852,buy,EM3YPA2M1,8159,295.19,2024-09-25 14:06:36
4972,702093309,sell,RSIT0OG33,9276,485.66,2024-09-25 14:06:36
4973,441227514,sell,2XT1XR255,6377,408.00,2024-09-25 14:06:36
4974,865230297,buy,00N816OU2,4180,263.78,2024-09-25 14:06:36
4975,635401705,sell,K23553R67,565,265.03,2024-09-25 14:06:36
4976,344153656,buy,NYMNLABO8,374,474.67,2024-09-25 14:06:36
4977,769252237,buy,I6LIAF2N0,1189,470.24,2024-09-25 14:06:36
4978,739578897,buy,F0F6893M7,3441,60.62,2024-09-25 14:06:36
4979,624915019,buy,3USX1VXH7,3851,172.04,2024-09-25 14:06:36
4980,745093681,buy,DGCREUIW9,3279,154.38,2024-09-25 14:06:36
4981,463530398,sell,RPN7N6KS5,1938,124.19,2024-09-25 14:06:36
4982,917098105,sell,40YUVQKX8,1783,21.86,2024-09-25 14:06:36
4983,934318210,sell,AL7ZM5YZ0,1811,299.90,2024-09-25 14:06:36
4984,377024190,sell,Q4CYPPGY4,5194,56.48,2024-09-25 14:06:36
4985,623289957,sell,RU5S4TS44,2020,100.67,2024-09-25 14:06:36
4986,285464494,sell,IIOZL70Z4,6399,199.96,2024-09-25 14:06:36
4987,410685777,sell,NRBODI4N5,9117,295.54,2024-09-25 14:06:36
4988,449165759,sell,9F5DF36M9,1114,130.33,2024-09-25 14:06:36
4989,341065734,sell,7SPZXYZ18,2203,56.85,2024-09-25 14:06:36
4990,947392354,buy,D0HG8D262,2085,327.83,2024-09-25 14:06:36
4991,537814928,sell,I3CRANG70,4036,193.36,2024-09-25 14:06:36
4992,778579237,buy,KC6U77586,8335,135.17,2024-09-25 14:06:36
4993,972821452,sell,F29PY3F23,2452,487.14,2024-09-25 14:06:36
4994,284335081,buy,EPQVEYKS2,4926,295.69,2024-09-25 14:06:36
4995,199798858,sell,FBHHOCSW3,4858,277.68,2024-09-25 14:06:36
4996,772815434,buy,7MO3Z1334,48,446.85,2024-09-25 14:06:36
4997,926724855,sell,0FXTK6243,1321,47.72,2024-09-25 14:06:36
4998,713123789,sell,P2DY25VY0,7581,474.08,2024-09-25 14:06:36
4999,153106102,sell,503GD5EX5,1375,477.17,2024-09-25 14:06:36
5000,822201076,sell,I05GT6V86,7488,248.05,2024-09-25 14:06:36
5001,648425037,sell,M7EEANUG7,3205,192.76,2024-09-25 14:06:36
5002,846235574,sell,6T2MT31T0,4468,177.78,2024-09-25 14:06:36
5003,916941098,buy,7TEECR8W5,3719,281.13,2024-09-25 14:06:36
5004,857611924,sell,KUQBQF3E6,6936,212.97,2024-09-25 14:06:36
5005,383094206,sell,BHWADZEL2,3715,474.87,2024-09-25 14:06:36
5006,326299575,buy,5H4YT1SI8,5379,52.85,2024-09-25 14:06:36
5007,543947594,sell,466XJALX8,3857,271.99,2024-09-25 14:06:36
5008,652132429,sell,E0003FLZ9,6496,321.94,2024-09-25 14:06:36
5009,675403982,sell,A6FER2DA1,8301,455.92,2024-09-25 14:06:36
5010,714984190,sell,YQ027QAY3,8911,320.74,2024-09-25 14:06:36
5011,395576430,sell,QCBME1UG1,2730,454.99,2024-09-25 14:06:36
5012,527840869,buy,VPXYDJ329,1883,12.19,2024-09-25 14:06:36
5013,149332026,buy,P2V8Y74P7,8497,153.54,2024-09-25 14:06:36
5014,228576620,buy,2GH2Z3DD5,7017,124.40,2024-09-25 14:06:36
5015,157412629,buy,VIF07EFI9,2997,322.02,2024-09-25 14:06:36
5016,189708401,buy,K0J6G4BE8,3945,460.14,2024-09-25 14:06:36
5017,579130342,buy,GH6ZT5FT2,9859,120.98,2024-09-25 14:06:36
5018,621697841,buy,PC3AGR2I5,4410,86.59,2024-09-25 14:06:36
5019,198344915,sell,VLFCZXQ26,8737,273.67,2024-09-25 14:06:36
5020,220643963,buy,1RK79AJY8,7738,242.64,2024-09-25 14:06:36
5021,695278412,buy,5IOEJKHN8,1286,212.77,2024-09-25 14:06:36
5022,832981322,buy,PJ8Q9PNT5,611,133.59,2024-09-25 14:06:36
5023,145064994,sell,QNUY36L71,2260,425.06,2024-09-25 14:06:36
5024,170404713,buy,MCPHNPXR1,206,72.08,2024-09-25 14:06:36
5025,721877422,sell,XERMKQZA8,295,362.31,2024-09-25 14:06:36
5026,996595063,buy,198ALXHT4,175,156.02,2024-09-25 14:06:36
5027,982686252,buy,MW2H123V1,6842,73.68,2024-09-25 14:06:36
5028,894661833,buy,IWC0VKF20,870,70.12,2024-09-25 14:06:36
5029,197668685,sell,15796A160,2924,339.13,2024-09-25 14:06:36
5030,625521852,buy,MKMWPEHL7,8713,325.17,2024-09-25 14:06:36
5031,268200726,sell,ZZ0F2TIE8,5846,379.69,2024-09-25 14:06:36
5032,185516326,buy,0TPIUA0H9,7254,56.87,2024-09-25 14:06:36
5033,264675525,sell,8I6H1FCF0,6664,56.44,2024-09-25 14:06:36
5034,445867270,buy,XTF49Z266,6387,205.14,2024-09-25 14:06:36
5035,641897060,buy,8KJCEQHM4,5524,110.62,2024-09-25 14:06:36
5036,889629321,sell,0NCWGI4E7,3957,393.48,2024-09-25 14:06:36
5037,332638152,buy,QR725REG8,2499,65.93,2024-09-25 14:06:36
5038,712603358,sell,AAK2G9TZ7,7068,414.72,2024-09-25 14:06:36
5039,487809315,sell,C7SPU64O5,7211,76.04,2024-09-25 14:06:36
5040,423896353,buy,WGH6Q0WB2,1650,117.41,2024-09-25 14:06:36
5041,377309188,sell,MAE7CK049,8367,368.83,2024-09-25 14:06:36
5042,401680266,sell,3UTLRVFK7,8056,250.10,2024-09-25 14:06:36
5043,274040129,buy,VR7RDHLV9,8813,124.41,2024-09-25 14:06:36
5044,773004837,buy,ZAGJATCG0,8597,112.62,2024-09-25 14:06:36
5045,640902446,buy,9980W5404,80,485.90,2024-09-25 14:06:36
5046,554896797,sell,29WMWNXJ4,7367,70.52,2024-09-25 14:06:36
5047,580439111,buy,GW7AUSUY3,7528,395.62,2024-09-25 14:06:36
5048,577849734,sell,KLU20K506,5963,227.14,2024-09-25 14:06:36
5049,414038375,buy,3DAZ6HWJ2,27,252.96,2024-09-25 14:06:36
5050,688402326,sell,MCJ0SEZW2,8104,295.73,2024-09-25 14:06:36
5051,889429141,buy,KM1B3IME9,8175,168.85,2024-09-25 14:06:36
5052,803436364,buy,DSRTWPP55,5408,84.69,2024-09-25 14:06:36
5053,245106565,buy,053IH36F4,8969,328.03,2024-09-25 14:06:36
5054,446813475,sell,WI5JJA8M2,707,165.43,2024-09-25 14:06:36
5055,957394470,buy,BB8GY0Q71,4066,161.87,2024-09-25 14:06:36
5056,837806655,buy,4JA5G3MT3,9062,370.06,2024-09-25 14:06:36
5057,429997264,sell,R7XD4F6D1,3303,20.25,2024-09-25 14:06:36
5058,118209261,sell,GSDKGR4B0,9918,388.17,2024-09-25 14:06:36
5059,948412278,sell,M3EQ88HD7,2473,256.42,2024-09-25 14:06:36
5060,561910814,sell,U6BI12792,3247,453.57,2024-09-25 14:06:36
5061,794390197,sell,XCIM7V4V4,5118,167.49,2024-09-25 14:06:36
5062,501638805,buy,9MYLU2JO1,5549,449.77,2024-09-25 14:06:36
5063,720502489,sell,FSEQPKV14,6498,72.05,2024-09-25 14:06:36
5064,562842190,sell,FW2KGWAT7,8312,222.67,2024-09-25 14:06:36
5065,732602155,sell,UQRR55VI3,501,454.75,2024-09-25 14:06:36
5066,550289277,buy,02FAEFYA1,3437,424.75,2024-09-25 14:06:36
5067,655411985,sell,8K7VUOLN5,9875,128.87,2024-09-25 14:06:36
5068,264536881,buy,HSRTF1FV7,2312,65.55,2024-09-25 14:06:36
5069,749487663,buy,4C7BME021,762,343.60,2024-09-25 14:06:36
5070,194844203,buy,OWT6RHZD8,2773,421.02,2024-09-25 14:06:36
5071,574252135,buy,RSM4HVCF6,1195,309.95,2024-09-25 14:06:36
5072,867096199,sell,YFWCMNNH3,9297,458.08,2024-09-25 14:06:36
5073,785044395,buy,87HCGUVR7,882,375.90,2024-09-25 14:06:36
5074,813642602,sell,DQC20J050,4090,39.60,2024-09-25 14:06:36
5075,822457322,sell,E68DO7TD6,3541,36.26,2024-09-25 14:06:36
5076,612267550,buy,7AC3DDYC7,6816,229.37,2024-09-25 14:06:36
5077,591887826,buy,5XEBKCO67,6704,382.00,2024-09-25 14:06:36
5078,980596482,buy,ZX6CA8F61,8981,124.50,2024-09-25 14:06:36
5079,797267245,sell,JX63EIFN6,4335,101.67,2024-09-25 14:06:36
5080,709205135,sell,HCRND62Q1,3688,32.10,2024-09-25 14:06:36
5081,518876739,buy,NRSBWXLO0,2727,327.86,2024-09-25 14:06:36
5082,517823386,sell,3AIR16O80,9244,127.67,2024-09-25 14:06:36
5083,152090752,sell,AOX7OISK7,16,60.35,2024-09-25 14:06:36
5084,864196486,buy,J7WIBV480,1650,105.86,2024-09-25 14:06:36
5085,920402569,sell,6K2SQDCY4,2224,273.63,2024-09-25 14:06:36
5086,379824461,sell,RZWZN7U66,4062,407.21,2024-09-25 14:06:36
5087,675816398,sell,2ZHMRLJC4,2868,488.76,2024-09-25 14:06:36
5088,314902323,sell,PZYWK8SE0,5137,237.04,2024-09-25 14:06:36
5089,833037253,sell,TTD89V933,8591,143.26,2024-09-25 14:06:36
5090,241014902,buy,6MB2RVO31,3085,76.92,2024-09-25 14:06:36
5091,969122533,sell,HBENAWL09,1987,202.20,2024-09-25 14:06:36
5092,508058583,buy,I9935P4S2,2608,124.13,2024-09-25 14:06:36
5093,899859270,sell,IBEYRZ5C1,9888,125.96,2024-09-25 14:06:36
5094,532055729,buy,8ZN23TG94,8228,184.13,2024-09-25 14:06:36
5095,496906296,sell,1TO737N28,5500,210.94,2024-09-25 14:06:36
5096,673622413,buy,QAAD7YK65,7377,458.23,2024-09-25 14:06:36
5097,986163534,sell,6ML7MXCT6,2483,359.04,2024-09-25 14:06:36
5098,816849610,sell,QY92ST9I4,552,199.10,2024-09-25 14:06:36
5099,368099849,buy,T784UPJX8,4235,468.18,2024-09-25 14:06:36
5100,823222823,sell,1STHEOAG7,5980,318.87,2024-09-25 14:06:36
5101,452082518,buy,AR2DYHNX9,8097,21.01,2024-09-25 14:06:36
5102,455618800,sell,ECOTACUS9,4757,142.96,2024-09-25 14:06:36
5103,369209565,buy,XHZMCI0T6,8173,487.97,2024-09-25 14:06:36
5104,636106782,sell,R8KL6P112,5033,209.64,2024-09-25 14:06:36
5105,583020408,buy,Y7O9XSV77,5042,209.18,2024-09-25 14:06:36
5106,876740991,sell,71X4DXI10,8856,42.77,2024-09-25 14:06:36
5107,247086383,sell,ONUHQ1O81,6664,463.11,2024-09-25 14:06:36
5108,598614111,sell,TSKQ051T4,591,353.85,2024-09-25 14:06:36
5109,799645923,sell,MKFGSEIJ1,6129,249.22,2024-09-25 14:06:36
5110,770283122,buy,MBDLF9LB0,5695,207.48,2024-09-25 14:06:36
5111,850130554,sell,4PT72DJQ8,2087,347.79,2024-09-25 14:06:36
5112,646971366,buy,6U5TTRUL1,300,498.84,2024-09-25 14:06:36
5113,565399026,sell,9R70M2ZQ2,1365,336.07,2024-09-25 14:06:36
5114,756288180,sell,LL0JBPLP5,9381,497.19,2024-09-25 14:06:36
5115,656758332,sell,SSWM5SEY1,505,322.69,2024-09-25 14:06:36
5116,866517475,buy,LLD31ZB35,5217,206.53,2024-09-25 14:06:36
5117,224744648,sell,J8RI8R0P3,2177,304.18,2024-09-25 14:06:36
5118,855674028,buy,1A8YJK3W8,9595,77.53,2024-09-25 14:06:36
5119,469694147,buy,Y1AJC0OZ3,9241,42.42,2024-09-25 14:06:36
