trade_id,account_num,activity,CUSIP,quantity,price,transaction_time
TDB_0000635,813265305,sell,IJHKIMLJ7,7994,43.92,2023-10-01 09:41:42
TDB_0000636,813265305,sell,ZZZ6K86D1,5239,247.36,2023-10-25 16:12:48
TDB_0000637,889854561,buy,HSGO3XBM7,8184,188.93,2024-06-12 21:51:09
TDB_0000638,798818183,buy,B29432H36,4430,487.80,2024-09-05 05:26:26
TDB_0000639,611250713,buy,TX30S8B62,4479,66.22,2023-11-17 10:28:30
TDB_0000640,815127386,buy,15EHH7NG3,8208,446.80,2024-04-02 11:39:05
TDB_0000641,850226336,buy,A0XKZ70G1,3570,108.78,2024-05-15 15:58:17
TDB_0000642,400437068,buy,RD1OSEVT3,589,446.88,2024-04-05 06:54:23
TDB_0000643,645066656,sell,X1LUZZ008,9071,156.12,2024-03-24 02:35:21
TDB_0000644,115447971,buy,Q99X60AP0,9459,375.33,2024-06-29 09:39:04
TDB_0000645,127658056,sell,FXC47NHW6,841,36.72,2024-08-13 10:51:29
TDB_0000646,407496832,buy,FXC47NHW6,3618,477.76,2024-09-06 08:51:07
TDB_0000647,825810138,buy,JS1JBRRF4,1094,108.93,2023-10-15 08:09:34
TDB_0000648,850226336,sell,CKCVCQPB1,9253,289.26,2023-12-20 12:59:21
TDB_0000649,674281263,sell,YO02STU92,3800,137.20,2024-06-23 21:48:25
TDB_0000650,779099274,buy,H8ULRR404,1189,363.86,2024-06-28 12:57:24
TDB_0000651,833887605,sell,5ZSZR4IX3,2124,198.85,2024-05-10 23:20:47
TDB_0000652,889854561,sell,V0H365KX1,5238,90.50,2024-09-07 16:14:25
TDB_0000653,611250713,sell,YWJEHHDP9,2601,228.64,2024-05-28 08:31:10
TDB_0000654,611250713,sell,JS1JBRRF4,8918,102.88,2024-01-08 14:18:19
TDB_0000655,645066656,buy,CQBYE29J5,7553,2.77,2024-01-26 11:23:49
TDB_0000656,645066656,sell,FXC47NHW6,4318,202.24,2024-05-12 11:19:41
TDB_0000657,645066656,sell,RD1OSEVT3,8376,204.83,2024-07-08 22:06:57
TDB_0000658,825810138,buy,IJHKIMLJ7,3507,65.98,2024-02-09 03:56:20
TDB_0000659,902331019,buy,IJHKIMLJ7,3578,339.33,2024-08-14 02:28:51
TDB_0000660,159570865,sell,CQBYE29J5,9721,489.43,2023-10-26 09:01:30
TDB_0000661,115447971,buy,HSGO3XBM7,6771,340.04,2023-12-10 05:46:15
TDB_0000662,844783191,buy,TX30S8B62,5597,172.13,2023-11-10 22:49:06
TDB_0000663,611250713,buy,9SUGDF3A0,7911,71.44,2023-12-21 01:38:06
TDB_0000664,268260362,buy,YO02STU92,3131,196.56,2024-08-14 13:51:44
TDB_0000665,674281263,buy,A0XKZ70G1,786,409.98,2023-12-17 13:24:40
TDB_0000666,127658056,sell,FXC47NHW6,9386,438.26,2024-06-02 13:02:17
TDB_0000667,779099274,buy,B4VLMJKR4,3259,232.05,2024-02-11 12:49:22
TDB_0000668,416091528,buy,5ZSZR4IX3,4084,326.42,2023-12-17 15:50:53
TDB_0000669,645066656,buy,Y0S5DJPF7,4939,131.68,2024-05-19 06:33:01
TDB_0000670,982473600,buy,IJHKIMLJ7,8387,293.15,2024-07-09 17:17:09
TDB_0000671,611250713,sell,15EHH7NG3,4535,411.16,2024-04-19 22:35:01
TDB_0000672,779099274,buy,JS1JBRRF4,7652,138.04,2024-05-28 20:46:35
TDB_0000673,115447971,sell,3TXH7T4T4,1340,341.17,2023-12-01 17:13:11
TDB_0000674,645066656,sell,3TXH7T4T4,9668,307.81,2024-05-11 23:55:10
TDB_0000675,850226336,buy,3TXH7T4T4,4887,290.63,2023-10-07 14:02:39
TDB_0000676,798818183,buy,V0H365KX1,4800,406.55,2024-07-17 18:13:23
TDB_0000677,159570865,buy,15EHH7NG3,2259,152.38,2024-03-09 11:06:36
TDB_0000678,159570865,buy,3TXH7T4T4,6718,33.80,2024-07-26 23:19:43
TDB_0000679,594779001,buy,H8ULRR404,4577,170.72,2023-12-18 13:53:11
TDB_0000680,594779001,buy,5ZSZR4IX3,4043,222.56,2024-03-06 05:05:53
TDB_0000681,226651774,buy,JS1JBRRF4,3517,441.41,2024-05-13 15:58:09
TDB_0000682,815127386,sell,X1LUZZ008,6269,426.74,2024-07-07 12:58:38
TDB_0000683,982473600,buy,5ZSZR4IX3,8858,468.86,2023-11-04 17:26:34
TDB_0000684,400437068,buy,X1LUZZ008,4297,442.21,2023-11-05 05:24:39
TDB_0000685,661255455,sell,V0H365KX1,7252,105.44,2024-04-10 20:48:35
TDB_0000686,226651774,buy,Q99X60AP0,1698,200.46,2024-04-15 03:02:01
TDB_0000687,833887605,buy,292P3LG71,2106,283.75,2023-10-06 07:57:43
TDB_0000688,416091528,buy,15EHH7NG3,7128,17.00,2023-11-18 06:39:58
TDB_0000689,902331019,buy,X1LUZZ008,6351,322.11,2024-05-28 07:40:33
TDB_0000690,159570865,buy,HSGO3XBM7,3920,258.54,2024-08-29 15:56:59
TDB_0000691,844783191,buy,H8ULRR404,35,429.80,2023-10-21 21:38:15
TDB_0000692,105933111,buy,CKCVCQPB1,9811,14.79,2024-03-17 10:57:41
TDB_0000693,902331019,buy,IJHKIMLJ7,5611,451.92,2024-05-12 05:26:30
TDB_0000694,833887605,sell,TX30S8B62,9101,84.69,2024-09-21 07:18:36
TDB_0000695,416091528,buy,CQBYE29J5,552,405.18,2023-11-15 20:56:59
TDB_0000696,611250713,sell,FXC47NHW6,1437,483.29,2024-03-28 09:43:54
TDB_0000697,105933111,sell,Y0S5DJPF7,7488,282.05,2024-09-05 17:09:10
TDB_0000698,889854561,sell,IJHKIMLJ7,8384,162.49,2024-01-30 10:08:04
TDB_0000699,844783191,sell,9SUGDF3A0,2817,375.31,2023-11-07 03:55:14
TDB_0000700,159570865,buy,JS1JBRRF4,1216,389.32,2023-10-01 17:35:16
TDB_0000701,159570865,buy,5ZSZR4IX3,1975,304.27,2024-07-20 14:56:34
TDB_0000702,951998275,buy,Y0S5DJPF7,8217,9.64,2024-08-13 00:45:50
TDB_0000703,611250713,sell,B29432H36,7973,163.61,2024-08-09 19:35:32
TDB_0000704,833887605,sell,3TXH7T4T4,2360,231.51,2024-07-26 03:06:05
TDB_0000705,645066656,sell,CKCVCQPB1,4431,225.71,2024-04-01 07:30:46
TDB_0000706,594779001,buy,CKCVCQPB1,7241,490.68,2024-07-18 11:10:30
TDB_0000707,982473600,buy,IJHKIMLJ7,983,13.13,2024-05-31 17:58:20
TDB_0000708,951998275,buy,JS1JBRRF4,2664,289.16,2024-04-01 17:04:28
TDB_0000709,416091528,buy,Q99X60AP0,2071,399.01,2024-04-23 22:24:37
TDB_0000710,902331019,buy,RD1OSEVT3,5686,446.90,2023-12-10 08:26:58
TDB_0000711,651286323,buy,V0H365KX1,7403,45.44,2024-08-02 12:40:05
TDB_0000712,611250713,buy,CKCVCQPB1,3439,360.71,2024-05-26 12:12:46
TDB_0000713,803264434,buy,TX30S8B62,1470,324.29,2023-12-10 14:50:06
TDB_0000714,651286323,buy,9SUGDF3A0,147,199.76,2024-08-23 02:57:16
TDB_0000715,107216323,sell,Q99X60AP0,8681,11.89,2024-09-07 13:27:41
TDB_0000716,803264434,buy,15EHH7NG3,639,214.24,2024-05-26 13:53:53
TDB_0000717,407496832,buy,HSGO3XBM7,6031,460.59,2024-02-27 05:39:04
TDB_0000718,803264434,sell,FXC47NHW6,9666,236.07,2024-02-17 08:38:03
TDB_0000719,902331019,sell,ZZZ6K86D1,3639,435.51,2024-02-07 23:00:08
TDB_0000720,107216323,buy,292P3LG71,2690,328.61,2023-11-10 13:43:26
TDB_0000721,107216323,sell,292P3LG71,1489,207.07,2023-11-22 18:50:55
TDB_0000722,105933111,sell,X1LUZZ008,6799,326.43,2023-10-18 22:01:51
TDB_0000723,594779001,sell,Y0S5DJPF7,8636,239.94,2024-08-03 05:55:14
TDB_0000724,815127386,buy,H8ULRR404,5106,35.34,2024-03-07 04:41:42
TDB_0000725,815127386,sell,TX30S8B62,4659,387.85,2024-05-08 03:47:19
TDB_0000726,400437068,sell,B29432H36,50,412.49,2024-01-07 21:25:45
TDB_0000727,651286323,buy,Y0S5DJPF7,4024,79.96,2024-03-12 07:43:57
TDB_0000728,611250713,buy,B4VLMJKR4,3485,369.86,2024-08-09 15:37:53
TDB_0000729,674281263,sell,B4VLMJKR4,1500,238.99,2024-02-24 11:28:32
TDB_0000730,844783191,sell,X1LUZZ008,3144,390.90,2024-05-19 22:07:50
TDB_0000731,815127386,buy,V0H365KX1,9449,35.21,2024-02-08 05:18:21
TDB_0000732,281014001,sell,HSGO3XBM7,75,230.01,2023-09-30 07:55:06
TDB_0000733,594779001,buy,X1LUZZ008,3416,236.15,2024-06-06 01:45:09
TDB_0000734,815127386,buy,RD1OSEVT3,1670,231.22,2024-01-18 16:12:10
TDB_0000735,281014001,sell,B4VLMJKR4,1871,24.67,2024-01-04 02:36:12
TDB_0000736,803264434,sell,Y0S5DJPF7,6580,295.73,2023-10-12 09:44:22
TDB_0000737,127658056,buy,FXC47NHW6,5447,380.26,2024-04-19 00:57:36
TDB_0000738,833887605,sell,YO02STU92,6115,367.40,2023-11-09 17:48:39
TDB_0000739,661255455,sell,9SUGDF3A0,2041,2.11,2024-07-03 17:34:17
TDB_0000740,115447971,buy,HSGO3XBM7,9049,243.57,2023-10-29 01:48:13
TDB_0000741,416091528,buy,V0H365KX1,8297,431.72,2024-08-13 19:54:19
TDB_0000742,651286323,sell,YO02STU92,5705,167.11,2024-07-24 08:42:01
TDB_0000743,281014001,buy,15EHH7NG3,9536,416.92,2023-12-23 00:56:32
TDB_0000744,803264434,sell,B29432H36,2022,55.24,2023-10-06 17:07:38
TDB_0000745,594779001,sell,FXC47NHW6,7516,235.48,2024-01-16 09:15:46
TDB_0000746,159570865,buy,V0H365KX1,6048,294.88,2023-11-16 23:39:31
TDB_0000747,400437068,buy,IJHKIMLJ7,7480,376.73,2024-06-29 13:06:13
TDB_0000748,645066656,sell,YO02STU92,4490,60.60,2024-05-31 19:38:51
TDB_0000749,825810138,buy,5ZSZR4IX3,734,39.82,2024-05-12 17:11:03
TDB_0000750,226651774,buy,HSGO3XBM7,4975,472.09,2023-10-26 17:12:18
TDB_0000751,268260362,buy,B4VLMJKR4,798,439.37,2024-06-05 07:51:24
TDB_0000752,281014001,sell,156M6YY49,3564,219.60,2024-05-29 17:27:36
TDB_0000753,594779001,buy,CKCVCQPB1,7558,183.66,2024-01-20 01:07:12
TDB_0000754,416091528,sell,JS1JBRRF4,7928,394.36,2023-12-12 15:44:29
TDB_0000755,803264434,sell,B4VLMJKR4,3972,343.86,2024-06-02 10:07:34
TDB_0000756,416091528,sell,Q99X60AP0,402,158.84,2023-11-22 21:33:03
TDB_0000757,105933111,buy,156M6YY49,7253,215.65,2024-06-06 07:42:39
TDB_0000758,127658056,sell,B4VLMJKR4,5974,281.55,2023-09-30 22:54:04
TDB_0000759,115447971,sell,IJHKIMLJ7,7201,73.81,2024-05-09 17:21:28
TDB_0000760,611250713,sell,HSGO3XBM7,3175,67.97,2024-02-26 18:09:47
TDB_0000761,902331019,buy,5ZSZR4IX3,7171,435.95,2024-03-14 19:24:59
TDB_0000762,982473600,buy,A0XKZ70G1,6685,212.46,2024-06-24 05:48:52
TDB_0000763,825810138,buy,JS1JBRRF4,4990,328.72,2024-05-12 23:33:59
TDB_0000764,226651774,sell,ZZZ6K86D1,9473,88.02,2023-10-06 05:49:22
TDB_0000765,127658056,buy,HSGO3XBM7,7820,195.70,2023-10-29 08:06:52
TDB_0000766,651286323,buy,X1LUZZ008,4119,281.60,2023-12-07 00:39:41
TDB_0000767,651286323,sell,Q99X60AP0,3315,366.80,2023-12-03 09:58:42
TDB_0000768,779099274,sell,CQBYE29J5,5302,202.94,2024-06-08 13:57:46
TDB_0000769,833887605,sell,3TXH7T4T4,5234,495.33,2024-04-24 06:04:39
TDB_0000770,416091528,sell,9SUGDF3A0,3166,322.56,2024-09-16 04:28:51
TDB_0000771,850226336,buy,CQBYE29J5,2679,222.10,2024-01-13 03:20:58
TDB_0000772,902331019,sell,156M6YY49,5234,471.68,2024-05-07 01:05:45
TDB_0000773,651286323,buy,5ZSZR4IX3,2900,338.40,2024-05-01 07:49:37
TDB_0000774,416091528,buy,156M6YY49,2435,78.47,2024-02-20 03:10:33
TDB_0000775,803264434,sell,V0H365KX1,9069,391.93,2024-03-25 08:00:46
TDB_0000776,226651774,buy,B29432H36,8830,109.08,2024-05-11 22:50:34
TDB_0000777,833887605,sell,YO02STU92,6819,291.98,2023-12-03 18:46:56
TDB_0000778,982473600,buy,H8ULRR404,3697,486.88,2024-03-24 09:38:48
TDB_0000779,651286323,buy,292P3LG71,9538,230.58,2024-04-28 12:34:14
TDB_0000780,416091528,buy,JS1JBRRF4,5543,269.14,2024-04-08 07:39:06
TDB_0000781,815127386,sell,X1LUZZ008,1710,295.44,2024-07-26 06:25:55
TDB_0000782,902331019,buy,CQBYE29J5,7334,149.91,2023-12-20 22:10:11
TDB_0000783,645066656,buy,Y0S5DJPF7,5629,171.62,2024-02-24 17:00:08
TDB_0000784,674281263,buy,V0H365KX1,9233,287.07,2024-01-20 10:58:23
TDB_0000785,844783191,buy,YO02STU92,236,238.91,2024-01-16 00:45:30
TDB_0000786,611250713,sell,156M6YY49,4551,413.62,2024-05-31 07:13:46
TDB_0000787,651286323,sell,IJHKIMLJ7,5175,73.43,2024-02-03 01:09:12
TDB_0000788,407496832,sell,292P3LG71,5470,159.01,2023-10-19 08:26:14
TDB_0000789,951998275,sell,3TXH7T4T4,3487,389.90,2024-01-14 09:14:08
TDB_0000790,825810138,sell,292P3LG71,4760,106.95,2024-09-02 19:54:34
TDB_0000791,268260362,sell,CQBYE29J5,5329,437.67,2024-08-03 05:26:39
TDB_0000792,159570865,sell,V0H365KX1,5352,49.65,2024-09-08 07:40:42
TDB_0000793,803264434,buy,15EHH7NG3,4657,96.01,2024-09-19 20:55:22
TDB_0000794,833887605,buy,B29432H36,8317,333.53,2023-12-30 15:56:32
TDB_0000795,651286323,sell,IJHKIMLJ7,8189,74.14,2024-01-06 23:19:00
TDB_0000796,594779001,sell,B4VLMJKR4,6448,414.01,2024-04-01 00:33:20
TDB_0000797,115447971,sell,15EHH7NG3,5311,193.77,2024-09-16 07:32:10
TDB_0000798,105933111,buy,CKCVCQPB1,2807,451.43,2024-09-04 13:57:48
TDB_0000799,115447971,buy,3TXH7T4T4,9371,271.88,2023-10-05 10:50:33
TDB_0000800,833887605,sell,HSGO3XBM7,1657,253.46,2023-10-27 09:31:24
TDB_0000801,674281263,sell,FXC47NHW6,3338,345.04,2024-05-24 12:46:55
TDB_0000802,674281263,sell,HSGO3XBM7,8022,70.23,2024-04-12 06:03:12
TDB_0000803,674281263,sell,A0XKZ70G1,4061,318.49,2024-08-30 03:03:30
TDB_0000804,107216323,buy,Y0S5DJPF7,8045,129.06,2024-06-27 06:11:48
TDB_0000805,813265305,sell,IJHKIMLJ7,2884,135.83,2024-09-09 00:12:59
TDB_0000806,813265305,buy,CKCVCQPB1,8942,82.05,2024-04-19 16:52:22
TDB_0000807,281014001,sell,V0H365KX1,7086,377.93,2024-02-19 08:04:19
TDB_0000808,416091528,sell,JS1JBRRF4,9778,163.32,2024-05-18 20:28:49
TDB_0000809,407496832,buy,CQBYE29J5,4319,265.35,2023-12-27 10:05:33
TDB_0000810,159570865,sell,X1LUZZ008,7554,87.43,2024-03-27 01:51:57
TDB_0000811,226651774,buy,ZZZ6K86D1,1284,471.06,2023-12-21 02:30:43
TDB_0000812,407496832,sell,Y0S5DJPF7,5378,142.36,2024-05-16 13:36:00
TDB_0000813,159570865,buy,CQBYE29J5,1674,231.20,2023-10-31 12:04:48
TDB_0000814,803264434,sell,CKCVCQPB1,5938,477.60,2024-02-17 02:15:45
TDB_0000815,833887605,buy,FXC47NHW6,3870,491.84,2024-05-26 01:33:19
TDB_0000816,159570865,sell,3TXH7T4T4,8157,302.27,2023-12-19 23:35:02
TDB_0000817,850226336,buy,Q99X60AP0,9469,58.66,2024-05-04 07:23:58
TDB_0000818,825810138,buy,IJHKIMLJ7,5018,164.82,2024-09-04 18:52:56
TDB_0000819,594779001,sell,YO02STU92,7904,59.60,2024-06-27 01:08:12
TDB_0000820,798818183,sell,V0H365KX1,9507,449.91,2024-02-12 17:50:55
TDB_0000821,850226336,sell,YO02STU92,4621,205.77,2024-03-18 06:37:51
TDB_0000822,407496832,sell,CKCVCQPB1,4897,271.95,2024-08-09 21:04:54
TDB_0000823,850226336,buy,V0H365KX1,6723,241.58,2024-04-16 13:15:34
TDB_0000824,803264434,sell,15EHH7NG3,5243,31.59,2024-04-06 21:45:23
TDB_0000825,416091528,sell,HSGO3XBM7,8434,201.58,2024-03-17 12:06:10
TDB_0000826,815127386,sell,15EHH7NG3,8162,382.15,2024-03-01 15:05:03
TDB_0000827,281014001,sell,5ZSZR4IX3,9585,50.89,2024-01-01 08:44:07
TDB_0000828,400437068,buy,CQBYE29J5,6338,360.21,2024-01-24 22:06:48
TDB_0000829,107216323,buy,RD1OSEVT3,3531,393.01,2024-08-08 19:40:35
TDB_0000830,281014001,sell,HSGO3XBM7,2930,330.24,2023-10-02 17:49:30
TDB_0000831,825810138,sell,5ZSZR4IX3,9173,116.48,2024-07-15 02:28:21
TDB_0000832,815127386,sell,3TXH7T4T4,1897,230.86,2024-09-16 15:14:25
TDB_0000833,902331019,sell,15EHH7NG3,9003,207.46,2024-04-11 00:10:53
TDB_0000834,850226336,buy,YO02STU92,1351,478.34,2024-01-26 23:27:13
TDB_0000835,779099274,sell,B4VLMJKR4,1432,352.50,2024-06-23 18:51:35
TDB_0000836,107216323,sell,Y0S5DJPF7,2391,65.87,2024-07-28 12:09:22
TDB_0000837,416091528,sell,292P3LG71,6245,306.40,2023-11-11 11:25:49
TDB_0000838,268260362,sell,156M6YY49,5081,440.08,2024-02-23 13:48:34
TDB_0000839,107216323,sell,B4VLMJKR4,4495,104.28,2024-02-08 01:34:58
TDB_0000840,982473600,sell,IJHKIMLJ7,2654,307.60,2023-10-18 12:36:36
TDB_0000841,107216323,buy,CQBYE29J5,7676,153.00,2024-06-23 03:33:01
TDB_0000842,105933111,buy,Q99X60AP0,9919,398.79,2024-03-25 04:43:51
TDB_0000843,844783191,sell,Q99X60AP0,6458,483.03,2024-05-29 10:55:46
TDB_0000844,268260362,buy,CKCVCQPB1,6294,223.31,2024-05-28 21:22:43
TDB_0000845,661255455,sell,292P3LG71,9870,238.31,2024-02-13 18:11:30
TDB_0000846,115447971,buy,YWJEHHDP9,6912,345.54,2024-07-28 06:57:36
TDB_0000847,127658056,buy,ZZZ6K86D1,1327,497.07,2024-04-10 20:05:10
TDB_0000848,281014001,buy,3TXH7T4T4,6012,360.51,2024-02-25 17:10:58
TDB_0000849,105933111,sell,B29432H36,5351,171.55,2023-10-08 02:44:19
TDB_0000850,416091528,buy,H8ULRR404,3292,450.40,2024-05-13 01:06:20
TDB_0000851,127658056,sell,B29432H36,3884,58.11,2024-02-17 09:46:46
TDB_0000852,159570865,buy,FXC47NHW6,4589,30.92,2023-12-20 22:09:48
TDB_0000853,951998275,buy,5ZSZR4IX3,1337,106.25,2023-11-20 13:44:33
TDB_0000854,951998275,buy,5ZSZR4IX3,1295,74.58,2024-07-13 12:19:16
TDB_0000855,115447971,buy,X1LUZZ008,5346,358.58,2024-03-30 06:20:17
TDB_0000856,226651774,sell,CQBYE29J5,3611,148.93,2024-07-09 09:29:46
TDB_0000857,611250713,buy,V0H365KX1,7457,132.95,2024-07-28 12:33:42
TDB_0000858,107216323,sell,292P3LG71,6025,448.73,2024-03-27 06:30:45
TDB_0000859,803264434,sell,CKCVCQPB1,7174,440.97,2024-04-08 08:33:26
TDB_0000860,951998275,sell,ZZZ6K86D1,9315,179.15,2024-06-16 12:02:54
TDB_0000861,815127386,buy,5ZSZR4IX3,6446,58.29,2023-10-25 14:39:56
TDB_0000862,889854561,sell,YO02STU92,9285,343.38,2024-06-02 14:56:12
TDB_0000863,889854561,buy,15EHH7NG3,1003,182.56,2024-02-17 13:05:15
TDB_0000864,815127386,buy,292P3LG71,1378,84.07,2023-10-10 15:20:13
TDB_0000865,611250713,sell,Q99X60AP0,2947,419.77,2024-05-15 18:14:45
TDB_0000866,798818183,sell,9SUGDF3A0,4540,66.82,2024-07-23 23:39:53
TDB_0000867,798818183,sell,292P3LG71,1827,405.14,2024-01-22 21:19:07
TDB_0000868,268260362,sell,A0XKZ70G1,3643,413.59,2024-02-08 09:06:48
TDB_0000869,611250713,buy,156M6YY49,5188,63.46,2024-06-07 12:02:19
TDB_0000870,661255455,sell,15EHH7NG3,5149,262.61,2024-09-08 11:05:24
TDB_0000871,281014001,buy,CQBYE29J5,3948,356.49,2024-06-25 07:16:15
TDB_0000872,226651774,buy,HSGO3XBM7,8927,254.83,2023-12-03 11:08:55
TDB_0000873,611250713,sell,ZZZ6K86D1,8117,71.61,2024-02-19 15:26:27
TDB_0000874,645066656,sell,9SUGDF3A0,9908,278.88,2024-09-04 06:56:10
TDB_0000875,645066656,sell,FXC47NHW6,5054,452.17,2024-04-12 06:48:37
TDB_0000876,159570865,buy,H8ULRR404,2592,304.56,2024-02-18 06:00:54
TDB_0000877,951998275,buy,Y0S5DJPF7,9239,347.63,2024-04-22 04:19:58
TDB_0000878,407496832,sell,A0XKZ70G1,1755,122.22,2024-09-16 22:05:09
TDB_0000879,844783191,sell,JS1JBRRF4,810,176.41,2024-04-24 15:24:47
TDB_0000880,400437068,buy,X1LUZZ008,1450,33.00,2024-03-17 06:36:38
TDB_0000881,813265305,buy,CKCVCQPB1,6564,102.75,2024-03-08 05:50:51
TDB_0000882,416091528,sell,CQBYE29J5,2057,335.93,2024-02-10 05:35:38
TDB_0000883,107216323,buy,IJHKIMLJ7,6614,19.36,2023-12-05 13:26:49
TDB_0000884,105933111,sell,9SUGDF3A0,6055,152.57,2023-09-27 17:40:35
TDB_0000885,813265305,buy,3TXH7T4T4,1185,93.03,2024-01-29 02:52:57
TDB_0000886,889854561,sell,9SUGDF3A0,2925,191.88,2024-04-02 22:48:09
TDB_0000887,825810138,buy,FXC47NHW6,8252,336.65,2023-12-16 07:27:17
TDB_0000888,803264434,sell,ZZZ6K86D1,5110,68.58,2024-06-21 23:14:42
TDB_0000889,281014001,sell,B4VLMJKR4,4891,4.16,2024-07-11 17:20:11
TDB_0000890,833887605,buy,FXC47NHW6,5215,112.95,2024-02-04 02:31:02
TDB_0000891,674281263,sell,A0XKZ70G1,2106,202.03,2024-08-08 19:15:31
TDB_0000892,825810138,sell,FXC47NHW6,6561,280.42,2024-06-18 07:04:07
TDB_0000893,982473600,buy,15EHH7NG3,4291,298.02,2023-12-16 17:31:35
TDB_0000894,281014001,sell,JS1JBRRF4,4236,244.11,2023-12-06 07:33:09
TDB_0000895,105933111,buy,3TXH7T4T4,1627,43.40,2024-07-09 06:40:14
TDB_0000896,407496832,buy,JS1JBRRF4,6464,486.44,2024-07-03 19:01:55
TDB_0000897,982473600,sell,156M6YY49,6076,318.05,2024-02-15 09:23:06
TDB_0000898,268260362,buy,HSGO3XBM7,8131,429.57,2024-08-13 16:12:14
TDB_0000899,407496832,buy,Q99X60AP0,1643,300.48,2024-08-14 08:29:55
TDB_0000900,674281263,sell,5ZSZR4IX3,6294,267.32,2024-04-15 20:00:25
TDB_0000901,594779001,sell,X1LUZZ008,7868,95.13,2023-12-24 06:57:45
TDB_0000902,779099274,sell,156M6YY49,1080,386.78,2024-08-08 10:10:37
TDB_0000903,674281263,buy,HSGO3XBM7,2065,173.21,2024-05-09 09:13:18
TDB_0000904,651286323,sell,HSGO3XBM7,3935,330.47,2024-04-10 12:01:50
TDB_0000905,833887605,buy,3TXH7T4T4,5607,222.89,2024-01-03 16:53:08
TDB_0000906,645066656,sell,A0XKZ70G1,380,67.63,2023-12-27 00:37:14
TDB_0000907,803264434,sell,X1LUZZ008,9375,485.10,2024-04-04 14:35:29
TDB_0000908,281014001,buy,FXC47NHW6,1787,470.45,2024-06-30 02:23:41
TDB_0000909,115447971,buy,FXC47NHW6,2751,147.77,2023-11-16 19:32:54
TDB_0000910,268260362,buy,V0H365KX1,6864,280.09,2023-10-01 17:15:48
TDB_0000911,105933111,sell,B4VLMJKR4,5693,216.02,2024-06-02 23:28:17
TDB_0000912,268260362,buy,H8ULRR404,7683,270.65,2024-09-06 23:09:27
TDB_0000913,268260362,sell,156M6YY49,5808,287.47,2024-03-21 08:30:18
TDB_0000914,815127386,sell,H8ULRR404,2844,190.25,2024-04-17 06:28:38
TDB_0000915,825810138,sell,15EHH7NG3,9931,152.43,2024-07-30 14:38:03
TDB_0000916,982473600,sell,RD1OSEVT3,270,452.96,2024-07-08 21:30:31
TDB_0000917,594779001,sell,RD1OSEVT3,1745,490.79,2024-01-18 08:53:14
TDB_0000918,825810138,sell,Y0S5DJPF7,1560,411.68,2024-05-29 00:38:01
TDB_0000919,844783191,sell,B4VLMJKR4,9964,108.43,2024-05-30 11:37:57
TDB_0000920,889854561,sell,TX30S8B62,1271,291.90,2023-11-11 03:22:56
TDB_0000921,159570865,sell,V0H365KX1,2317,446.13,2024-01-16 16:05:25
TDB_0000922,115447971,sell,YO02STU92,5166,207.09,2023-12-06 18:39:02
TDB_0000923,226651774,buy,YO02STU92,4342,122.14,2024-08-21 07:38:27
TDB_0000924,825810138,sell,292P3LG71,1942,195.85,2024-02-02 12:23:34
TDB_0000925,674281263,sell,15EHH7NG3,4614,346.56,2024-04-19 17:29:45
TDB_0000926,416091528,sell,IJHKIMLJ7,9617,310.68,2024-06-14 11:55:06
TDB_0000927,107216323,sell,IJHKIMLJ7,7920,475.13,2024-01-30 03:08:18
TDB_0000928,416091528,buy,V0H365KX1,5808,21.76,2024-04-30 20:49:28
TDB_0000929,645066656,sell,ZZZ6K86D1,9811,311.96,2023-10-06 17:47:13
TDB_0000930,594779001,buy,B4VLMJKR4,5414,330.29,2024-05-14 14:41:38
TDB_0000931,833887605,sell,JS1JBRRF4,9660,197.94,2024-05-17 18:38:59
TDB_0000932,268260362,sell,3TXH7T4T4,4228,213.85,2024-06-29 18:30:17
TDB_0000933,400437068,buy,Q99X60AP0,2122,36.64,2024-05-30 02:07:07
TDB_0000934,645066656,sell,B29432H36,3910,398.63,2024-06-06 06:56:04
TDB_0000935,798818183,buy,A0XKZ70G1,9451,256.25,2024-05-25 01:52:52
TDB_0000936,779099274,buy,YO02STU92,124,26.24,2023-11-26 13:30:21
TDB_0000937,645066656,buy,IJHKIMLJ7,6510,181.61,2024-03-17 02:31:48
TDB_0000938,813265305,sell,X1LUZZ008,5333,124.71,2024-04-17 13:02:03
TDB_0000939,105933111,sell,RD1OSEVT3,5607,286.20,2024-05-01 22:28:26
TDB_0000940,779099274,buy,FXC47NHW6,2997,422.50,2024-02-17 10:57:17
TDB_0000941,105933111,sell,H8ULRR404,52,119.23,2024-08-03 22:55:43
TDB_0000942,127658056,buy,5ZSZR4IX3,8522,101.44,2024-06-05 09:43:12
TDB_0000943,833887605,sell,FXC47NHW6,7682,204.44,2024-06-02 13:06:05
TDB_0000944,951998275,buy,H8ULRR404,1588,309.81,2023-12-12 04:51:37
TDB_0000945,159570865,sell,Y0S5DJPF7,2265,494.18,2023-10-28 02:02:14
TDB_0000946,407496832,sell,H8ULRR404,2995,274.46,2023-11-21 00:04:35
TDB_0000947,226651774,buy,CKCVCQPB1,982,233.22,2023-11-13 11:50:22
TDB_0000948,661255455,sell,HSGO3XBM7,2958,314.93,2024-04-12 12:25:48
TDB_0000949,674281263,buy,Y0S5DJPF7,4051,315.03,2024-09-19 16:04:42
TDB_0000950,268260362,sell,Q99X60AP0,6939,382.02,2023-11-25 07:26:47
